zip,businessname,address,city,state,naicscode,businesstype,jobsretained,dateapproved,lender
93311,"ILLUME AGRICULTURE, LLC","9100 Ming Ave., Suite 200",BAKERSFIELD,CA,111332.0,Limited  Liability Company(LLC),130.0,4/15/2020,Valley Republic Bank
91321,"ILLUMINATION DYNAMICS, INC.",21335 Needham Ranch Parkway,NEWHALL,CA,532490.0,Subchapter S Corporation,57.0,6/30/2020,Fountainhead SBF LLC
92881,"IMAC CONSTRUCTION, INC.",19740 JOLORA AVE,CORONA,CA,238110.0,Corporation,132.0,4/28/2020,Pacific Western Bank
91355,IMAGE 2000 INC,26037 Huntington Ln,SANTA CLARITA,CA,532490.0,Corporation,140.0,4/11/2020,First Republic Bank
92128,"IMAGEWARE SYSTEMS, INC.",13500 EVENING CREEK DR,SAN DIEGO,CA,511210.0,Corporation,55.0,4/29/2020,Comerica Bank
90064,IMAGINARY FORCES LLC,2254 S SEPULVEDA BLVD,LOS ANGELES,CA,512110.0,Limited  Liability Company(LLC),40.0,4/10/2020,City National Bank
94103,IMMIGRANT LEGAL RESOURCE CENTER,1458 Howard Street,SAN FRANCISCO,CA,813990.0,Non-Profit Organization,50.0,4/27/2020,Self-Help FCU
94947,IMMIX MANAGEMENT SERVICES LLC,500 REDWOOD BLVD,NOVATO,CA,541611.0,Limited  Liability Company(LLC),56.0,4/16/2020,Bank of Marin
94025,"IMMUTICS, INC.",1140 OBRIEN DR A,MENLO PARK,CA,541330.0,Corporation,44.0,5/1/2020,"JPMorgan Chase Bank, National Association"
94612,IMPACT JUSTICE,2633 TELEGRAPH AVE SUITE 104,OAKLAND,CA,813319.0,Non-Profit Organization,95.0,4/27/2020,Heritage Bank of Commerce
94804,"IMPACT LIGHTING, INC.",70 OHIO AVE,RICHMOND,CA,532210.0,Corporation,410.0,5/18/2020,"MUFG Union Bank, National Association"
92008,IMPEDIMED INC,5900 Pasteur Ct Ste 125,CARLSBAD,CA,339112.0,Corporation,45.0,5/3/2020,"Bank of America, National Association"
91106,IMPERIAL MANAGEMENT SERVICES GROUP,1100 GREEN ST,PASADENA,CA,621491.0,Limited  Liability Company(LLC),,4/8/2020,"Banc of California, National Association"
92227,"IMPERIAL VALLEY RESPITE, INC.",340 Panno Drive,BRAWLEY,CA,621610.0,Corporation,176.0,6/9/2020,Community Valley Bank
91745,IMPORT GLASS CORPORATION,15257 Proctor Ave,CITY OF INDUSTRY,CA,423120.0,Corporation,190.0,5/3/2020,"Bank of America, National Association"
95070,IMPORT-IO CORPORATION,"12980 Saratoga Ave, Bldg 1, Suite B",SARATOGA,CA,541511.0,Corporation,49.0,4/28/2020,Silicon Valley Bank
90017,IMPREMEDIA OPERATING COMPANY LLC,915 WILSHIRE BLVD STE 915,LOS ANGELES,CA,517919.0,Limited  Liability Company(LLC),,5/3/2020,"Wells Fargo Bank, National Association"
91311,"IMPRESS COMMUNICATIONS, INC",9320 LURLINE AVE,CHATSWORTH,CA,323111.0,Corporation,82.0,4/16/2020,Citizens Business Bank
90012,"IMPRINT PROJECTS, LLC",943 Chung King Rd.,LOS ANGELES,CA,541810.0,Limited  Liability Company(LLC),49.0,4/27/2020,"Harvest Small Business Finance, LLC"
90010,IN SYNC ADVERTISING INC.,3530 WILSHIRE BLVD SUITE 1500,LOS ANGELES,CA,541810.0,Subchapter S Corporation,45.0,4/29/2020,MidFirst Bank
92346,"IN-ROADS MANAGEMENT, INC.","7955 Webster Street, Suite 7",HIGHLAND,CA,624190.0,Subchapter S Corporation,500.0,5/17/2020,"Harvest Small Business Finance, LLC"
94403,"INCLIN, INC",2655 Campus Drive,SAN MATEO,CA,541990.0,Subchapter S Corporation,1.0,4/11/2020,Truist Bank d/b/a Branch Banking & Trust Co
90230,INCONEN CORPORATION,6133 BRISTOL PARKWAY,CULVER CITY,CA,561320.0,Corporation,73.0,4/30/2020,Pacific Western Bank
92688,INCREDIBLE CONCEPTS INC.,22342 Avenida Empresa 220,RANCHO SANTA MARGARITA,CA,722511.0,Corporation,,4/15/2020,"Citizens Bank, National Association"
92130,"INDEPENDENT FINANCIAL GROUP, INC.",12671 High Bluff Drive #200,SAN DIEGO,CA,523120.0,Corporation,82.0,4/10/2020,Axos Bank
91040,"INDEPENDENT STUDIO SERVICES, LLC",9545 WENTWORTH ST,SUNLAND,CA,512191.0,Limited  Liability Company(LLC),99.0,4/10/2020,Citizens Business Bank
90058,"INDIEV, INC",5001 s soto st,VERNON,CA,423110.0,Corporation,48.0,4/27/2020,East West Bank
90040,INDIO PRODUCTS INC,5331 E Slauson Ave,COMMERCE,CA,339999.0,Subchapter S Corporation,15.0,4/28/2020,"Zions Bank, A Division of"
91355,"INDU-ELECTRIC NOTH AMERICA, INC",27756 AVENUE HOPKINS,VALENCIA,CA,423610.0,Corporation,65.0,4/16/2020,"Citibank, N.A."
95356,"INDUSTRIAL AUTOMATION GROUP, LLC",4400 Sisk Road,MODESTO,CA,541512.0,Limited  Liability Company(LLC),,4/6/2020,River City Bank
92392,"INDUSTRIAL CLERICAL RECRUITERS, INC",15316 Dos Palmas Rd,VICTORVILLE,CA,561320.0,Subchapter S Corporation,361.0,4/15/2020,"Flagstar Bank, FSB"
92081,"INDUSTRIAL COMMERCIAL SYSTEMS, INC.",1165 JOSHUA WAY,VISTA,CA,238220.0,Corporation,131.0,4/27/2020,Pacific Premier Bank
91405,"INDUSTRIAL ELECTRONIC ENGINEERS, INC.",7723 KESTER AVE,VAN NUYS,CA,334511.0,Subchapter S Corporation,55.0,4/14/2020,City National Bank
90806,"INDUSTRIAL MEDICAL SUPPORT, INC.",3320 E AIRPORT WAY,LONG BEACH,CA,621910.0,Subchapter S Corporation,420.0,4/30/2020,"JPMorgan Chase Bank, National Association"
92821,"INDUSTRIAL THREADED PRODUCTS, INC.",515 North PUENTE ST,BREA,CA,423990.0,Subchapter S Corporation,54.0,4/5/2020,Comerica Bank
90221,"INDUSTRIAL VALCO, INC.",3135 E. ANA ST,RANCHO DOMINGUEZ,CA,423710.0,Corporation,91.0,4/13/2020,Boston Private Bank & Trust Company
90621,"INDUSTRIOUS MOTORS, LLC",6501 AUTO CENTER DR,BUENA PARK,CA,441110.0,Limited  Liability Company(LLC),100.0,4/12/2020,Comerica Bank
91745,INDUSTRY CONVALESCENT HOSPITAL,555 South EL ENCANTO RD,CITY OF INDUSTRY,CA,623110.0,Non-Profit Organization,186.0,4/27/2020,East West Bank
95215,"INERTIA ENGINEERING AND MACHINE WORKS, INC.",6665 Hardaway Rd,STOCKTON,CA,423610.0,Subchapter S Corporation,66.0,4/30/2020,Bank of the West
93012,INFAB CORPORATION,1040 AVENIDA ACASO,CAMARILLO,CA,339113.0,Subchapter S Corporation,96.0,5/1/2020,"JPMorgan Chase Bank, National Association"
95762,INFINITE TECHNOLOGIES INC,1264 HAWKS FLIGHT CT SUITE 210,EL DORADO HILLS,CA,541330.0,Corporation,,5/3/2020,"Wells Fargo Bank, National Association"
94577,"INFINITE VELOCITY AUTOMOTIVE, INC.",800 Davis Street,SAN LEANDRO,CA,441110.0,Corporation,85.0,4/11/2020,Fremont Bank
95670,INFINITI CONSULTING GROUP LLC,3035 Prospect Park Drive Suite 150,RANCHO CORDOVA,CA,541512.0,Limited  Liability Company(LLC),50.0,4/27/2020,West Community CU
92656,"INFORMATION MANAGEMENT RESOURCES, INC.",85 ARGONAUT STE 200,ALISO VIEJO,CA,541511.0,Corporation,67.0,4/3/2020,Partners Bank of California
92843,INFORMATIVE RESEARCH,13030 EUCLID ST,GARDEN GROVE,CA,812990.0,Corporation,,4/15/2020,Farmers & Merchants Bank of Long Beach
95833,INFORMATIX INC.,2485 Natomas Park Drive Suite 430,SACRAMENTO,CA,518210.0,Corporation,0.0,4/27/2020,First State Bank Nebraska
92691,"INFOSHARE SYSTEMS, INC.","26040 Acero, Suite 111",MISSION VIEJO,CA,541511.0,Subchapter S Corporation,70.0,4/11/2020,BMO Harris Bank National Association
95020,"INFOSOFT, INC.",7891 WESTWOOD DR STE 113,GILROY,CA,541690.0,Corporation,78.0,5/3/2020,"Bank of America, National Association"
94566,INFOSTAR LLC,779 SUNNY BROOK WAY,PLEASANTON,CA,541519.0,Limited  Liability Company(LLC),120.0,5/5/2020,"Bank of America, National Association"
92618,"INFOTREE SOLUTIONS, INC DBA DBA  RESOURCE-TRAC, INC",50 GRAY DOVE,IRVINE,CA,541511.0,Subchapter S Corporation,17.0,5/1/2020,"JPMorgan Chase Bank, National Association"
94306,"INFOWORKS.IO, INC.","490 S California Ave, Ste 200",PALO ALTO,CA,511210.0,Corporation,,6/29/2020,Loan Source Incorporated
94306,"INFOWORKS.IO, INC.",490 California Avenue Ste 200,PALO ALTO,CA,518210.0,Corporation,,6/30/2020,"FC Marketplace, LLC (dba Funding Circle)"
92029,INGENIUM GROUP LLC,2280 MICRO PL,ESCONDIDO,CA,562910.0,Corporation,,5/3/2020,"Wells Fargo Bank, National Association"
91786,INGENIUM SCHOOLS,367 2ND AVE,UPLAND,CA,611110.0,Non-Profit Organization,147.0,4/27/2020,Pacific Western Bank
90038,"INGENUITY STUDIOS, INC.",941 N. Highland Ave.,LOS ANGELES,CA,512191.0,Subchapter S Corporation,87.0,4/29/2020,MidFirst Bank
90048,INHANCE DIGITAL CORPORATION,8057 Beverly Blvd Suite 200,LOS ANGELES,CA,541511.0,Corporation,80.0,4/15/2020,"Harvest Small Business Finance, LLC"
92037,INHIBRX INC,11025 TORREY PINES RD Suire 200,LA JOLLA,CA,541714.0,Corporation,,4/29/2020,"Banc of California, National Association"
92055,INJURED MARINE SEMPER FI FUND,Box 555193,CAMP PENDLETON,CA,813410.0,Non-Profit Organization,164.0,5/3/2020,"Bank of America, National Association"
90040,"INK SYSTEMS, INC.",2311 S EASTERN AVE,COMMERCE,CA,325910.0,Subchapter S Corporation,112.0,4/10/2020,East West Bank
92405,"INLAND BEHAVORIAL AND HEALTH SERVICES, INC.",1963 N E ST,SN BERNRDNO,CA,621111.0,Non-Profit Organization,125.0,4/27/2020,Pacific Premier Bank
92408,"INLAND BUILDING CONSTRUCTION COMPANIES, INC.",323 S SIERRA WAY,SN BERNRDNO,CA,238910.0,Corporation,60.0,4/27/2020,Pacific Premier Bank
92337,INLAND CC INC,13820 SLOVER AVE,FONTANA,CA,238110.0,Corporation,271.0,5/3/2020,"Bank of America, National Association"
91762,INLAND CHRISTIAN HOME INC,1950 S MOUNTAIN AVE,ONTARIO,CA,561499.0,Non-Profit Organization,170.0,4/28/2020,Citizens Business Bank
92506,INLAND EMPIRE FRAMING,3333 Central,RIVERSIDE,CA,236115.0,Corporation,0.0,4/30/2020,Banner Bank
92571,INLAND EMPIRE TRUSS INC,275 W. RIDER ST,PERRIS,CA,321214.0,Corporation,100.0,4/6/2020,Pacific Premier Bank
90019,INLAND MEDICAL ENTERPRISES INC,3551 W OLYMPIC BLVD.,LOS ANGELES,CA,623311.0,Corporation,,5/3/2020,"Wells Fargo Bank, National Association"
92373,INLAND PSYCHIATRIC MEDICAL GROUP INC,405 MISSOURI CT,REDLANDS,CA,621112.0,Corporation,245.0,5/3/2020,"Bank of America, National Association"
90021,INNER CITY LAW CENTER,1309 E 7th street,LOS ANGELES,CA,541110.0,Non-Profit Organization,79.0,4/10/2020,Beneficial State Bank
92121,"INNOFLIGHT, INC.","9985 Pacific Heights Blvd, Suite 250",SAN DIEGO,CA,334511.0,Corporation,53.0,4/15/2020,"Harvest Small Business Finance, LLC"
95131,"INNOMINDS SOFTWARE, INC.","2055 Junction Ave, Suite 122",SAN JOSE,CA,541511.0,Corporation,46.0,4/13/2020,Emigrant Bank
90230,"INNOVATION SPECIALTIES, INC.",11869 Teale Street,CULVER CITY,CA,541890.0,Subchapter S Corporation,201.0,4/6/2020,City National Bank
92618,"INNOVATIVE CLEANING SERVICES, INC.",44 WATERWORKS WAY,IRVINE,CA,561720.0,Subchapter S Corporation,388.0,4/11/2020,Sunwest Bank
92707,INNOVATIVE HEALTH MANAGEMENT PARTNER,200 E. Sandpoint,SANTA ANA,CA,541611.0,Limited  Liability Company(LLC),177.0,4/27/2020,"MUFG Union Bank, National Association"
92660,"INNOVATIVE INTEGRATED HEALTH, INC.",1200 NEWPORT CENTER DR STE 230,NEWPORT BEACH,CA,624120.0,Subchapter S Corporation,50.0,4/15/2020,"JPMorgan Chase Bank, National Association"
92408,"INNOVATIVE METAL INDUSTRIES, INC.",1330 RIVERVIEW DR,SAN BERNARDINO,CA,332322.0,Corporation,103.0,4/13/2020,Enterprise Bank & Trust
93117,"INNOVATIVE MICRO TECHNOLOGY, INC.",75 ROBIN HILL RD,GOLETA,CA,333242.0,Corporation,111.0,4/11/2020,First Choice Bank
90744,"INNOVATIVE TERMINAL SERVICES, INC.",211 N. MARINE AVE,WILMINGTON,CA,811310.0,Subchapter S Corporation,33.0,4/13/2020,American Business Bank
92121,INNOVIVE LLC,10019 Waples Court,SAN DIEGO,CA,339113.0,Limited  Liability Company(LLC),92.0,4/13/2020,"MUFG Union Bank, National Association"
94086,"INNOVUSION, INC.",160 SAN GABRIEL DR,SUNNYVALE,CA,336320.0,Corporation,30.0,4/9/2020,East West Bank
91367,"INPUT 1, LLC",6200 CANOGA AVE Suite 400,WOODLAND HILLS,CA,524210.0,Corporation,112.0,4/7/2020,"Lake Forest Bank & Trust Company, National Association"
94303,"INSCOPIX, INC.",2462 Embarcadero Way,PALO ALTO,CA,541715.0,Corporation,50.0,4/15/2020,Silicon Valley Bank
94107,"INSIDEVIEW TECHNOLOGIES, INC.",444 DE HARO ST Suite 210,SAN FRANCISCO,CA,511210.0,Corporation,93.0,4/30/2020,Comerica Bank
94901,INSIGHT EDITIONS LP,800 A ST,SAN RAFAEL,CA,511130.0,Limited Liability Partnership,70.0,5/3/2020,"Bank of America, National Association"
92821,"INSIGHT ENVIRONMENTAL ENGINEERING & CONSTRUCTION, INC.",2749 Saturn St,BREA,CA,238990.0,Corporation,50.0,4/12/2020,Pacific Premier Bank
93720,INSPIRE CHARTER SCHOOL - CENTRAL,1781 E. FIR AVE STE 101,FRESNO,CA,611110.0,Non-Profit Organization,87.0,6/25/2020,"Harvest Small Business Finance, LLC"
95957,INSPIRE CHARTER SCHOOLS NORTH (FEATHER RIVER CHARTER SCHOOL),4305 s mERIDIAN rOAD,MERIDIAN,CA,611710.0,Non-Profit Organization,247.0,6/26/2020,Cross River Bank
92630,"INSPIRIA, INC.",25741 ATLANTIC OCEAN DR,LAKE FOREST,CA,238990.0,Corporation,84.0,4/10/2020,Redwood CU
92408,INSTITUTE FOR BEHAVIORAL HEALTH INC,"1905 BUSINESS CENTER DRIVE S, UNIT 100",SAN BERNARDINO,CA,621410.0,Corporation,227.0,5/3/2020,"Bank of America, National Association"
94301,INSTITUTE FOR THE FUTURE,201 Hamilton Ave,PALO ALTO,CA,813319.0,Non-Profit Organization,45.0,4/14/2020,Boston Private Bank & Trust Company
94949,"INSTITUTE OF READING DEVELOPMENT, INC",5 COMMERCIAL BLVD Ste 200,NOVATO,CA,611710.0,Subchapter S Corporation,136.0,4/6/2020,First Savings Bank
94110,"INSTITUTO FAMILIAR DE LA RAZA, INC.",2919 Mission Street,SAN FRANCISCO,CA,624190.0,Non-Profit Organization,99.0,4/27/2020,Self-Help FCU
92704,INSULTECH LLC,3530 GARRY AVE,SANTA ANA,CA,326140.0,Corporation,151.0,4/4/2020,City National Bank
95661,INSYNC CONSULTING SERVICES LLC,2231 DOUGLAS BLVD #100,ROSEVILLE,CA,561311.0,Limited  Liability Company(LLC),198.0,4/9/2020,First Foundation Bank
91311,"INTEGRA BEAUTY, INC.","19867 Prairie Street, Suite 300",CHATSWORTH,CA,325620.0,Subchapter S Corporation,109.0,4/14/2020,Bank Leumi USA
92618,"INTEGRA CAPITAL GROUP, INC.",20 PACIFICA SUITE 1450,IRVINE,CA,522320.0,Corporation,,5/3/2020,"Wells Fargo Bank, National Association"
94306,INTEGRAL DEVELOPMENT CORP.,"3000 El Camino Real 2 Palo Alto Sq 6th FL,",PALO ALTO,CA,511210.0,Corporation,49.0,4/14/2020,Silicon Valley Bank
92008,INTEGRAL SENIOR LIVING MANAGEMENT LLC,2333 STATE ST SUITE 300,CARLSBAD,CA,623312.0,Limited  Liability Company(LLC),51.0,4/14/2020,Sunwest Bank
91601,"INTEGRATED MEDIA TECHNOLOGIES, INC.",5200 Lankershim Boulevard,LOS ANGELES,CA,453998.0,Sole Proprietorship,79.0,4/15/2020,"Readycap Lending, LLC"
92121,INTEGRATED MICROWAVE CORPORATION,11353 SORRENTO RD,SAN DIEGO,CA,334419.0,Subchapter S Corporation,91.0,4/15/2020,"U.S. Bank, National Association"
90670,"INTEGRATED OFFICE TECHNOLOGIES, LLC",12150 MORA DR,SANTA FE SPRINGS,CA,423420.0,Limited  Liability Company(LLC),57.0,4/28/2020,Citizens Business Bank
93117,INTEGRATED PROCUREMENT TECHNOLOGIES,7230 HOLLISTER AVE,GOLETA,CA,423440.0,Subchapter S Corporation,92.0,4/15/2020,Bank of the West
91367,"INTEGRATED SUPPORT SOLUTIONS, INC.",5950 CANOGA AVE STE 420,WOODLAND HILLS,CA,813319.0,Subchapter S Corporation,157.0,5/1/2020,"JPMorgan Chase Bank, National Association"
93012,"INTEGRITY BIO, INC",820 CALLE PLANO,CAMARILLO,CA,541714.0,Corporation,95.0,4/15/2020,Bank of Hope
92123,"INTEGRITY HEALTHCARE SOLUTIONS, INC.",5625 RUFFIN RD,SAN DIEGO,CA,561320.0,Corporation,143.0,5/3/2020,"MUFG Union Bank, National Association"
92606,"INTEGRUS, LLC",14370 MYFORD ROAD STE 100,IRVINE,CA,454390.0,Limited  Liability Company(LLC),76.0,4/28/2020,Pacific Western Bank
90250,"INTELLIGENT SCM, LLC",12900 Simms Avenue,HAWTHORNE,CA,488510.0,Limited  Liability Company(LLC),75.0,4/11/2020,City National Bank
92691,"INTELLISURVEY, INCORPORATED",27261 LAS RAMBLAS STE 200,MISSION VIEJO,CA,541910.0,Corporation,109.0,4/15/2020,Sunwest Bank
91325,"INTER-COAST INTERNATIONAL TRAINING, INC.",9846 WHITE OAK AVE STE 100,NORTHRIDGE,CA,611310.0,Subchapter S Corporation,17.0,5/1/2020,"JPMorgan Chase Bank, National Association"
90808,"INTERACTIVE HEALTH, INC.",4600 E CONANT ST,LONG BEACH,CA,337121.0,Corporation,68.0,4/27/2020,Bank of the West
90815,INTERCOMMUNITY CARE CENTERS INC,2660 GRAND AVE,LONG BEACH,CA,621610.0,Non-Profit Organization,153.0,5/27/2020,"MUFG Union Bank, National Association"
93012,INTERFACE CHILDREN & FAMILY SERVICES,4001 MISSION OAKS BLVD SUITE I,CAMARILLO,CA,813990.0,Non-Profit Organization,194.0,4/15/2020,Mechanics Bank
92025,INTERFAITH COMMUNITY SERVICES INC.,550 W Washington Ave,ESCONDIDO,CA,624221.0,Corporation,199.0,4/27/2020,First-Citizens Bank & Trust Company
95630,INTERLOC SOLUTIONS INC,340 PALLADIO PKWY STE 526,FOLSOM,CA,541512.0,Corporation,65.0,5/3/2020,"Bank of America, National Association"
94070,INTERMOUNTAIN ELECTRIC COMPANY,947 Washington Street,SAN CARLOS,CA,238210.0,Corporation,41.0,4/6/2020,Western Alliance Bank
92707,"INTERNATIONAL CITY MORTGAGE, INC.",200 E Sandpointe Ave #650,SANTA ANA,CA,531311.0,Corporation,,4/11/2020,Farmers & Merchants Bank of Long Beach
92081,INTERNATIONAL LOTTERY & TOTALIZATOR SYSTEMS INC,2310 COUSTEAU CT,"VISTA,",CA,334419.0,Corporation,47.0,4/30/2020,"MUFG Union Bank, National Association"
92423,"INTERNATIONAL PAVING SERVICES, INC.",10458 PO BOX,SAN BERNARDINO,CA,238990.0,Corporation,86.0,4/13/2020,Pacific Premier Bank
92672,"INTERNATIONAL RUBBER PRODUCTS, INC",1403 EL CAMINO REAL,SAN CLEMENTE,CA,551112.0,Corporation,172.0,4/3/2020,Commercial Bank of California
95050,INTERNATIONAL TECHNOLOGICAL UNIVERSITY FOUNDATION,2010 El Camino Real 852,SANTA CLARA,CA,611110.0,Non-Profit Organization,74.0,5/3/2020,Cross River Bank
90630,INTERNATIONAL TECHNOLOGIES & SYSTEMS CORPORATION,10721 Walker Street,CYPRESS,CA,423690.0,Corporation,73.0,4/7/2020,East West Bank
94118,INTERNET ARCHIVE,300 Funston Ave,SAN FRANCISCO,CA,813319.0,Non-Profit Organization,124.0,4/11/2020,"CRF Small Business Loan Company, LLC"
92131,"INTERPRETERS UNLIMITED, INC.",10650 TREENA ST Ste 308,SAN DIEGO,CA,541930.0,Corporation,250.0,4/3/2020,"Bank of Southern California, National Association"
95231,INTERSTATE CONCRETE PUMPING CO INC,1118 Vallejo Court,FRENCH CAMP,CA,238110.0,Subchapter S Corporation,64.0,4/8/2020,Bank of Stockton
90221,"INTERSTATE FOODS, INC.",310 S LONG BEACH BLVD,COMPTON,CA,424470.0,Subchapter S Corporation,158.0,6/22/2020,"JPMorgan Chase Bank, National Association"
94080,INTERSTATE GRADING &AMP; PAVING INC,128 S MAPLE AVE,SOUTH SAN FRANCISCO,CA,237310.0,Corporation,45.0,5/3/2020,"Bank of America, National Association"
90802,"INTERTREND COMMUNICATIONS, INC.",228 E. BROADWAY,LONG BEACH,CA,541810.0,Corporation,71.0,4/28/2020,Preferred Bank
95050,INTERVISION SYSTEMS LLC,2270 MARTIN AVE,SANTA CLARA,CA,541512.0,Limited  Liability Company(LLC),75.0,4/27/2020,West Community CU
90810,INTEX RECREATION CORP.,4001 VIA ORO AVE STE 210,LONG BEACH,CA,522293.0,Corporation,85.0,4/16/2020,Farmers & Merchants Bank of Long Beach
92618,"INTRATEK COMPUTER, INC.",9950 Irvine Center Dr,IRVINE,CA,541519.0,Subchapter S Corporation,110.0,4/15/2020,Bank of the West
94525,INTREPID ELECTRONIC SYSTEMS INC.,520 2ND AVENUE,CROCKETT,CA,423690.0,Corporation,61.0,4/27/2020,Bank of Marin
92121,INTREPID STUDIOS INC.,11558 SORRENTO VALLEY RD Suite 7,SAN DIEGO,CA,541511.0,Subchapter S Corporation,52.0,4/27/2020,CommerceWest Bank
94538,"INTUITY MEDICAL, INC.",3500 West Warren Avenue,FREMONT,CA,325413.0,Corporation,94.0,6/29/2020,Silicon Valley Bank
95054,INVECAS INC.,3385 SCOTT BLVD,SANTA CLARA,CA,334413.0,Corporation,48.0,5/3/2020,Cross River Bank
91362,"INVIA ROBOTICS, INC.","5701 Lindero Cyn Road, Bldg 3-100",WESTLAKE VILLAGE,CA,333999.0,Corporation,38.0,4/15/2020,Silicon Valley Bank
91702,INWESCO INCORPORATED,746 N Coney Ave,AZUSA,CA,332618.0,Subchapter S Corporation,127.0,4/30/2020,Bank of the West
94105,IONETIX CORPORATION,101 The Embarcadero Ste 210,SAN FRANCISCO,CA,333413.0,Corporation,47.0,4/15/2020,First Republic Bank
94025,"IONPATH, INC.",960 O'Brien Drive,MENLO PARK,CA,541990.0,Corporation,51.0,4/14/2020,Silicon Valley Bank
94572,"IOSM, INC.",520 6TH ST,RODEO,CA,541990.0,Corporation,168.0,5/3/2020,"Bank of America, National Association"
91773,IPS SERVICES INC,627 E. FOOTHILL BOULEVARD,SAN DIMAS,CA,621420.0,Subchapter S Corporation,268.0,4/30/2020,Bank of the West
95110,"IQV CONSTRUCTION, INC.",877 Chestnut St,SAN JOSE,CA,238160.0,Corporation,,4/14/2020,Technology CU
95841,IR REHAB HOME HEALTH. INC,4811 CHIPPENDALE DR STE 201,SACRAMENTO,CA,621111.0,Corporation,75.0,4/30/2020,"Bank of America, National Association"
92109,"IRASERVICES-DG, LLC",4640 Cass St #9627,SAN DIEGO,CA,811111.0,Limited  Liability Company(LLC),0.0,4/30/2020,"Capital One, National Association"
94920,IRELAND ROBINSON & HADLEY INC,85 BEACH RD,BELVEDERE TIBURON,CA,236220.0,Subchapter S Corporation,48.0,4/15/2020,"Newtek Small Business Finance, Inc."
94523,"IRONWOOD COMMERCIAL BUILDERS, INC.",201 Ironwood Court,PLEASANT HILL,CA,236220.0,Subchapter S Corporation,0.0,4/15/2020,Live Oak Banking Company
92807,IRONWOOD ELECTRIC LLC,1239 N. TUSTIN AVE,ANAHEIM,CA,238210.0,Limited  Liability Company(LLC),109.0,4/8/2020,CommerceWest Bank
92618,"IRVINE AUTO RETAIL I, INC.",16 Auto Center Drive,IRVINE,CA,441110.0,Subchapter S Corporation,178.0,4/27/2020,Comerica Bank
92606,"IRVINE ELECTRONICS, INC.",1601 Alton Parkway Suite A,IRVINE,CA,334111.0,Subchapter S Corporation,0.0,4/10/2020,East West Bank
92705,IRVINE TECHNOLOGY,2850 REDHILL AVE,SANTA ANA,CA,561320.0,Corporation,74.0,4/9/2020,Sunwest Bank
90066,IRWIN NATURALS,5310 BEETHOVEN ST,LOS ANGELES,CA,424210.0,Subchapter S Corporation,117.0,4/7/2020,City National Bank
91710,ISC ENGINEERING LLC,4351 Schaefer Ave.,CHINO,CA,326199.0,Limited  Liability Company(LLC),185.0,4/8/2020,Endeavor Bank
94025,"ISCHEMAVIEW, INC.",405 El Camino Real No. 601 Suite 101,MENLO PARK,CA,541511.0,Corporation,92.0,4/15/2020,Silicon Valley Bank
92127,"ISERVE RESIDENTIAL LENDING, LLC",16745 W BERNARDO DR # 100,SAN DIEGO,CA,522310.0,Limited  Liability Company(LLC),158.0,4/27/2020,"Flagstar Bank, FSB"
94703,"ISI INSPECTION SERVICES, INC.",1798 UNIVERSITY AVE,BERKELEY,CA,541350.0,Corporation,50.0,4/14/2020,Mechanics Bank
94123,ISOFLEX USA,3533 SCOTT ST,SAN FRANCISCO,CA,424690.0,Corporation,13.0,5/3/2020,"Bank of America, National Association"
95128,"ISP2, INC.",1210 S Bascom Ave,SAN JOSE,CA,722513.0,Corporation,499.0,4/12/2020,Farmers & Merchants Bank of Long Beach
90048,"ISRAEL EMERGENCY ALLIANCE, INC",6505 WILSHIRE BLVD,LOS ANGELES,CA,813211.0,Non-Profit Organization,80.0,4/8/2020,City National Bank
91367,ISRAELI-AMERICAN COUNCIL,5900 CANOGA AVE. SUITE 390,WOODLAND HILLS,CA,813410.0,Non-Profit Organization,155.0,4/28/2020,Bank Leumi USA
91361,"ISSQUARED, INC,",2659 TOWNSGATE RD Suit 227,WESTLAKE VILLAGE,CA,541512.0,Corporation,62.0,4/9/2020,American Business Bank
91605,IST SOLUTION INC.,7245 Laurel Canyon Bl,NORTH HOLLYWOOD,CA,488410.0,Subchapter S Corporation,105.0,4/28/2020,"U.S. Bank, National Association"
94080,"ITALFOODS, INC.",205 SHAW RD,SOUTH SAN FRANCISCO,CA,424490.0,Corporation,100.0,4/6/2020,City National Bank
